id,predicted_price
3726800201,388506.06
5153200358,301258.53
2725079018,770390.5
7165700200,267802.75
9429000170,591232.1
8718500075,381131.22
1760650950,322474.53
1068000559,1234670.8
4113800500,624526.94
4077800507,550329.94
2725069150,731885.56
4008400035,722441.9
7016310270,416244.97
1432701230,223238.61
3278606050,360001.8
2473350710,376774.6
2185000685,146209.44
7792000025,348586.78
6868200029,492190.28
624069003,753383.9
7431500280,844414.1
3296000040,553763.06
1118001215,1547868.4
6453900040,671834.94
333100209,783597.06
34001765,611974.56
8946700100,385267.7
5561401210,570848.0
6671900095,376503.78
3275850020,736334.0
3876300600,397009.84
1450900020,262958.28
8562780280,312558.38
7663700973,318670.2
2126049032,376090.34
1823059159,168532.88
3438503426,285174.12
9297301495,503184.22
7140700850,387863.4
7942601805,678470.7
2555900030,357458.9
2887970040,283744.75
7419700010,634737.0
2239000011,370195.0
9283800050,330392.7
9407001340,266312.8
217500140,512988.28
7212660520,255074.31
3298201170,350131.03
3057000400,282970.78
6865200444,485163.47
6071600340,484156.75
6821600005,769006.8
1235100371,781742.94
7796450340,350142.06
3603000410,185769.8
9297300255,504853.1
9126100850,525205.56
2770601462,554477.0
2599001500,221718.19
1102000095,758308.56
1853080640,956813.8
9551201585,922178.5
3438500796,362434.9
7518504291,521489.75
9269200340,471251.12
715010130,1565136.1
1982201485,580492.06
9526500080,390951.7
9277200180,442995.44
6669150280,294429.5
8917100153,591252.94
3760500516,1011279.44
2725069050,922602.5
3332000091,303078.9
8562770080,580787.2
8151601190,263464.84
8563040160,611404.6
240000269,608209.56
4307350200,311009.53
1311910300,265064.66
3574900030,537757.44
7853230570,421143.5
320069049,352356.6
9839301060,640835.2
7011201333,620316.6
2781320100,286679.3
3421069120,439456.66
7852030320,437170.97
5316101075,2203824.5
5309100750,540299.94
629000730,766507.9
511700170,306610.0
1562100030,551136.1
2489200230,586325.1
524069116,506033.6
5315100737,950540.1
1868900675,848116.94
1608000120,345059.6
705700240,349338.88
7575600610,261562.4
1778500015,718671.4
5423500240,198865.1
6713700025,332576.5
2734100734,314852.44
301402280,229406.25
2113700205,274244.0
4114601570,3008260.8
3332000615,299229.84
3630050180,354662.56
6852700520,521252.1
6870310010,625245.6
6163900981,316376.66
393000142,392679.88
1771100130,363109.2
1442860160,383803.38
9191200435,572172.94
6788200800,951873.6
1115300070,668403.75
3176600105,711897.6
2770604665,590316.56
5469500580,405038.7
5680000545,524418.3
3424089119,538951.1
1328300180,319373.9
1773100922,372021.9
4123830480,326826.7
9808610190,1041947.06
4250200140,283434.78
4217402115,3849364.0
3831250350,384282.4
2397101055,785923.06
6817850110,806941.3
7526800200,598698.5
7853370100,641367.1
2523089025,987542.3
9476200680,279107.6
5714200140,417916.34
3575304895,546494.2
263000018,425990.8
8080400177,496520.56
6450304130,337475.75
514500090,570473.56
9477000300,422274.4
853600310,1351132.1
1951600240,203883.2
1099900120,326476.53
5323100120,521263.53
1223089016,431170.53
522059172,243718.05
1930300190,695561.75
9542840410,300747.0
8665050530,478509.78
5592900205,366419.47
5450300010,599554.94
2459960030,325293.06
3331500455,536073.8
3432500705,396788.4
3702900165,309925.84
5249803550,533135.1
626049058,443439.25
1788900380,182460.77
8075400360,231506.47
9113200250,740634.94
2738640040,662175.2
7821200307,480217.72
3530440140,250915.06
3582700130,452197.4
9276200569,732847.3
7197800020,571401.9
686200490,541428.5
3501600100,378981.88
6383000690,602288.0
7604400150,384570.94
5249801411,734327.6
2607720420,447807.2
9561100010,392932.38
1796370590,255410.72
4077800593,346797.2
854000165,240601.52
5536100010,771254.25
4188000670,792007.9
31000165,1405780.8
662350050,922036.06
4137000280,271454.3
6169901130,983616.25
1953400510,251092.67
7518506716,1031442.56
1552520010,363314.94
7955080270,303969.3
9212900100,558990.5
3438500798,341836.0
7899800890,215479.62
4319200605,454173.4
1329300480,376297.0
8935100100,800848.75
5016001260,446849.88
4337600280,293013.5
1446401220,188792.28
7135521530,640272.56
6888900115,229560.11
2413301070,288113.88
345700040,261005.73
5566100145,434213.8
7634800070,359815.1
9346910500,632012.25
3529300060,305861.47
8128600060,994080.1
8572900275,195995.12
4139420590,1531483.1
9274200322,601994.0
1472700200,558354.9
8820903380,594962.4
8563010130,851723.9
8965450110,838244.06
9274204230,493802.94
8165501700,357126.34
2193340260,532568.0
1860600290,802544.5
1222000055,200411.25
2492200280,439922.1
2488200455,372467.78
809001520,1032708.3
1796361140,241331.61
6398000011,717318.3
6813600365,568471.2
7504100920,799824.44
8835770330,655935.25
524059322,832005.56
4307330280,391718.25
1245002952,1052089.9
2021069059,242635.48
5700000595,640606.06
3629970930,763008.56
3336002215,269818.22
5100401060,618444.75
3278600750,293211.7
1126069045,1084863.9
7568700175,320097.78
452001475,502441.9
9283800230,518418.38
1737300130,563450.5
6189600040,498090.4
3679400025,458598.5
1096100010,323191.6
9513900050,242497.14
5452800645,656871.75
273800100,237046.02
7228500037,489234.06
808300090,459634.88
2493200215,574774.06
5035300255,701640.5
3380900160,416467.72
3630000130,403020.78
7300400670,281656.9
6798100070,365475.78
8078400010,536747.0
5566100060,492117.06
2768200212,520863.5
4035900060,534328.75
9460000110,341298.2
7199320190,538007.25
2225039081,515375.38
9512200050,564692.06
2634500085,321086.84
3654800200,275394.56
2724079090,1129173.5
2597520720,780723.75
3034200426,392993.47
984000130,299357.44
7852020670,468933.3
7923500060,723792.1
2310030510,299554.22
2205500540,489186.0
2493200015,407088.78
7853361420,579085.44
5652600605,529458.6
5285200020,321672.25
9406530150,356264.7
5706300020,485288.4
3278602490,390185.12
7197000100,528458.25
4447300008,500034.62
7899800045,231034.47
9250900095,357593.9
9268851740,610428.2
8682261440,507060.16
7284900385,803475.0
8079040300,442378.22
2225300585,394854.94
3223039013,424187.6
2013801350,258409.36
4055701110,782088.94
3578401770,458970.84
4046500720,541476.56
6145601745,358573.3
5207200195,692432.56
1972201856,548863.94
7212680080,251639.72
7277100510,594272.8
522079022,549749.25
5605000440,822531.25
6632300230,363381.8
8815400165,658739.94
6708200320,478322.25
2426059076,585463.0
3260200200,553291.6
2770601741,470492.2
4338800500,247116.16
9201000320,742995.0
7655900038,360095.56
3625059140,561779.1
4222310010,226038.38
2114700115,387834.9
3291800710,325901.06
9406590010,390991.6
3025059124,2466023.0
7972601250,390969.22
930000470,991735.6
6690500060,468331.3
16000015,191822.22
5693501102,562447.06
8079040490,457053.75
7225000155,336110.7
8819900170,798387.9
7972601270,322635.44
1224069074,804414.2
5126900321,350901.88
3438501860,313902.62
2822069080,420711.97
1656600310,576833.8
3856900507,1250856.6
1626069139,457576.66
2524049257,1302662.8
3904960150,573751.0
7214820610,439803.8
7977201845,580446.7
2428100080,841236.0
2202500135,380247.53
1523550220,676093.06
2313900610,454075.94
4123840050,367647.03
2125059124,1147856.0
1225039067,461753.44
6431500283,477365.72
2473380010,294494.94
5694501195,410029.34
2881700046,357695.56
6837820330,341237.97
2337300370,203785.81
3876540630,232744.83
626059317,355007.06
3374500520,346757.5
7228501903,375284.22
4019300051,504463.28
4232902615,600860.06
3546000090,250498.08
8127700215,781609.5
3438501100,392811.34
1769600066,706793.56
8146100610,605751.7
3052700695,550441.75
7954310210,599584.1
3761700053,1755572.9
1320069179,359784.56
1331900410,790399.9
7303100210,329273.8
2464400285,485150.97
6163901150,358339.16
8955800045,336471.78
2314300200,408648.97
9528104360,373958.03
4177100005,639126.9
8856960260,299640.22
1828001220,610941.25
3066400710,695855.0
624110610,816328.75
4040800260,400106.47
5019500215,531385.4
2481630180,1124533.1
7203170190,679521.6
510001280,928694.44
9430110120,760428.25
1565950030,333167.94
9828202255,801990.56
3878900270,470984.22
8091600080,210658.33
1112000035,302843.72
2228900270,302716.97
6648701740,298113.3
1245003740,625810.56
2174503441,510977.62
7708250010,312911.8
6072300110,588818.1
2329800140,266329.6
1494300040,533218.0
3832050130,284795.8
7203100730,887126.1
7199330170,480155.44
7785000220,667953.9
1250201175,408029.78
4054500180,1023076.2
7905200061,429123.94
3751604895,197314.88
5220300140,273520.75
3323059027,333932.0
8651611980,868630.3
8673400190,538380.9
1668500100,813092.6
1023059365,543052.8
3308030060,339456.34
4232400860,963847.5
2144800615,217288.38
1568100920,1266811.4
9406510040,507912.9
2923049421,320623.88
1051000040,1805936.6
2077700042,633107.75
9423800030,288765.8
9818700455,662108.9
7133300675,383439.34
4113800550,621586.9
5553300375,1527508.4
2025701530,276061.94
7942601155,430133.9
7524300020,275225.47
2520069100,294436.22
5412300410,216431.12
7504110760,722941.56
2594200350,401106.66
2722059013,245119.89
8078430480,555955.9
1423069162,493174.16
8856001090,171849.2
7000100631,865474.9
4222200280,225890.77
7971300050,608784.06
2009001600,253850.5
6619910140,681868.4
2877100985,521495.22
1196000007,329504.72
1330850130,733338.06
6664900410,259642.27
1231001110,276474.28
9235900030,284476.84
9407101840,308438.0
9523103001,394835.72
2149800278,386443.38
7234601198,637636.5
9476700035,387670.0
9297301065,666005.56
518500700,724582.25
7843500090,319878.06
6056110780,277465.06
2345700260,343017.84
3509600070,228763.28
1431700280,359388.8
1623049174,294698.9
3024089049,393573.7
7853340450,375356.16
7732410360,748606.75
1446800995,309835.12
2946000285,256917.78
425079100,512278.9
3876313040,430739.8
1762600260,952013.44
1925069121,967697.4
7443000480,927348.3
7820000015,345728.94
4027701253,505485.66
2826049165,344915.16
5426300060,808347.0
1278000210,168999.62
923000270,367780.66
7657600005,250081.31
3024079057,414193.38
3276180020,308693.44
7304300760,290646.75
3908100020,544860.2
8835400805,704367.8
4051150070,206760.8
3904930530,483503.84
6163900971,386666.4
7942600310,439351.47
4365700330,274758.94
423059207,273966.38
3992700265,336237.62
7177300090,467745.7
2540820010,631730.8
5700002510,971896.3
5201000030,596084.06
7631800015,1901085.8
2922702965,681235.94
1525059198,921911.2
1245003160,734602.25
3810000455,305147.38
7855600080,659859.75
5701500030,1264584.4
7504020400,617571.9
1402600570,312384.34
7575610760,285125.16
8731990370,371605.25
5021900090,849642.1
290000075,448277.2
2841500010,476437.44
3955900830,421187.7
7852110140,554045.1
1311400350,239348.06
7773800015,594226.9
4123400320,486791.6
2725069157,870937.94
666000143,780236.94
5101408678,499633.25
6371000026,365012.53
2024059084,688807.44
7283900036,340760.9
8881900230,770600.7
3959400135,342151.72
7696610270,222265.03
1689400150,839176.7
5103900015,412110.62
1441000350,439416.4
5101408735,323005.47
3126059027,1866343.4
2320069014,471473.62
9541600015,648159.2
8682320420,731548.5
1562200090,607406.75
3395070980,629773.44
7349600230,243795.92
522049122,262244.53
869700060,288055.62
811000055,1349658.8
1221059176,434043.66
1523059103,460322.28
2025760210,730704.8
9218400088,315371.44
8682292020,446128.97
2623089135,451224.28
3758900259,1240333.2
524069049,630290.2
3121500150,875402.1
5581400080,777163.94
8087800020,446857.53
4070700290,710216.6
3296000170,628820.4
9238500040,486856.6
2744600040,354928.2
6813600380,618648.25
6140100150,498830.53
2201500555,441897.1
2600110250,642012.75
4337000275,153034.48
1186000150,560503.4
1972201963,520733.88
1105000745,397490.6
2887700560,609394.56
4039700080,706556.4
522049104,296574.94
4202400078,260856.67
7520000695,181655.33
7714000310,386463.28
4319200060,784540.7
8624700015,632006.2
5104520610,301043.72
2354300845,302159.72
3824100291,452928.12
6151800612,248093.28
5454200080,982515.6
6413600290,334147.03
2131200065,309696.88
1459920010,298397.16
50300090,393847.78
2326300090,648969.44
7714000070,385448.88
3630180500,1015782.75
1727850340,986378.94
8691430330,1016193.56
2310030390,266942.94
5561400610,521167.6
7010701016,434661.25
7883605915,263896.6
1282300995,356309.88
4040700310,489977.88
3353400435,235529.23
2143701015,496360.06
255450020,388047.28
1020069017,350792.47
4038200120,502435.22
9284801100,282317.66
1965200075,692565.25
847100047,571926.94
4038700720,514778.56
6815100085,804499.4
2508000020,278704.38
255520180,669240.56
6822100750,611370.25
869700050,327127.0
1775801405,564737.3
6600400090,228079.48
7202330270,445499.3
1683400165,863922.94
2625069070,1037598.9
7625702440,385203.75
3388000640,225157.78
1899400365,306101.94
6899990200,813946.8
5569700020,806568.2
986000045,309036.28
3293700221,291581.8
3764800250,349114.1
2291400566,353892.9
4219401236,1429020.6
4239400840,163688.38
7211400990,187448.89
7696500280,193373.19
7215721070,512766.72
3204850140,363492.03
4322200220,774531.4
2566300100,1216854.6
1944900090,416830.88
6648500390,285295.16
7385300020,684719.25
1704900135,337307.12
2877100655,693058.8
2726079098,579949.8
7625703800,489095.03
318300040,508836.5
7922800190,509084.53
2023049361,211143.45
8946400210,481475.56
6071600450,527057.56
4343800100,379045.84
1443300140,368449.78
1024039001,822503.75
2767704860,604446.4
7234600851,624360.2
644200065,833695.0
7784400035,750817.5
3826000560,220164.02
9272202260,468735.25
263000253,446049.0
3621059043,574030.7
240000130,500660.2
1352300120,212613.45
7849200861,301341.28
2487700130,532563.44
1796100140,267517.34
7234601221,518490.06
8651710190,448859.0
2916200091,625045.94
1232000915,526499.44
1545801970,269797.12
3211200420,322779.16
7686204675,190858.02
3141600210,187785.45
3959401284,513164.94
2113700825,247649.34
3876000710,409006.88
522069022,521128.3
3214200070,396276.75
1221039156,302604.4
259600790,417093.34
785000040,509840.53
8138870470,479557.3
2596300035,334202.47
540100057,1552424.5
3073500045,488380.97
5363200266,395552.94
8682261650,519034.75
3224510080,818133.0
3211270160,422539.47
9269200520,193937.03
293810190,499456.5
4197400043,313853.84
3026079031,337737.2
5332200405,998681.1
2473411210,302179.03
9268200315,560987.9
8123500050,579843.6
3221069091,453472.25
2485000165,598641.4
4058800215,571201.4
1926059039,867095.0
2533300680,920432.7
3343903640,356201.8
5700003705,1429936.8
2023049372,418510.62
4058800830,591297.5
3333002302,469148.03
2944500340,294895.97
1982200790,516413.0
8929000270,476048.22
8122101440,289989.2
7525530470,768835.25
9332800020,659678.5
3878900525,250269.33
5420300210,249359.47
9232900165,326282.0
6414100026,398815.78
3013300660,763574.9
7954300120,562652.06
1081200360,333682.72
2877102345,495261.66
2202500255,475468.38
7984400050,216691.14
9558020380,437524.25
7812801850,205741.12
8944460020,370631.6
2306400040,580833.75
8649400410,347434.78
7889602020,236337.22
2041000025,493682.38
871001484,605940.6
2767602141,488783.1
3630180470,793186.25
2769602140,431031.97
2473250280,315505.28
5422560660,545023.9
3756600240,366165.5
8651600160,743584.8
7202300540,858298.44
8961950250,445694.8
3303000130,438319.0
798000062,265502.6
1695900150,825465.5
1604730150,544471.6
4136930310,347404.62
8835401250,1483358.1
8665900328,408829.84
9262800255,301183.0
1853080570,843044.6
5556300114,801699.25
9517200290,408756.94
4037200295,487852.16
7417100123,422477.03
2620069077,170435.12
7922720040,642866.8
558100090,534450.0
257000037,296217.94
3319500385,442572.75
9297301520,326163.47
3580900090,359537.6
1321039076,173406.61
7227801581,290776.22
9407001620,308261.56
2130400150,328853.62
2312400200,261408.8
4046700210,400322.12
1193000480,886654.2
1492800296,518828.38
3013300017,417819.9
3630240140,601278.5
1049010390,358113.0
9320900420,155470.83
4315700060,364079.4
2591010290,307745.16
323089085,675522.06
6600400270,212171.89
2919701105,469854.12
7202360670,880126.75
8927600100,769064.06
3211700045,622574.7
4027701326,458865.78
1601600195,279780.25
7853280350,751936.06
3629970130,722825.75
7203120020,815647.8
9542900190,357491.62
8035350120,491166.2
1238501184,1063354.2
251200240,477925.1
8945300200,193451.2
2162000160,1281191.8
5466310060,192580.53
1239400064,854999.5
5205000020,327239.3
1720800305,621753.5
7280300375,542177.75
2095800400,466046.56
7852010950,550603.94
1428001160,563530.06
9528104910,678873.9
8644210470,828287.0
7923300310,504882.0
254000100,603314.75
1931300688,530614.6
7007700030,429176.34
422049178,223760.39
422069067,464983.28
2923049393,385829.5
930000305,465355.06
2461900448,487722.84
2610100020,287863.12
2895550050,259560.06
7701700040,288128.44
2460900020,477705.0
9827700105,565121.44
1005000240,289013.22
7200001254,533998.1
866400040,519550.28
305000170,641200.2
2260800110,896189.06
3442000127,714727.56
5253300437,472096.34
7576700150,939165.0
5469501410,459292.66
5104531120,692120.25
723049434,328618.2
622069006,1302485.0
2517101200,311078.34
8159620160,248923.72
5561300640,447490.84
3317010130,218466.3
4364200250,381624.03
8732300060,704377.9
5603700025,792467.2
3585900190,1051357.8
3996900575,253708.44
8731801260,231779.52
3810000860,360026.53
5700003585,2058002.1
6332000050,454174.25
9286100250,419690.5
9471201110,978486.4
9290800050,592736.6
7300200400,604116.75
526069024,927782.7
1454600156,970760.6
3904980360,516726.3
2626119062,278695.84
8651730290,438450.72
7611200195,714092.56
1919800260,632251.56
6632900354,277144.56
3972900195,317868.56
5151600170,281818.94
7016000440,456047.53
871000435,786303.2
9578060540,500097.1
2332700060,891127.5
766000240,281326.72
4363700200,293616.03
7100000250,345967.72
2781250560,211640.6
2781250100,354855.4
5419800220,251350.23
7147600245,249499.58
2926069083,866027.25
6189200125,741059.56
9542830160,293536.25
5152200020,260895.48
9412900045,437265.22
6600410480,184306.72
6979970080,577884.4
5636010280,284915.6
1732801300,829563.7
5561401530,453859.06
9578500510,367828.0
7304300906,318497.0
1223089077,596072.1
721049207,271895.8
8691330310,822396.3
1523069204,474843.03
3188100105,629416.75
6608500290,394463.5
2891400410,348508.3
7663700551,367872.56
5413200140,247562.9
425069139,606038.3
6713700155,378521.72
2767603505,471878.47
7789000080,261122.75
9211500620,235925.12
3750604417,198913.84
7922800320,559116.3
1471620240,356587.94
2222059052,366667.66
9551200270,1081199.2
2767603160,562618.25
9406710060,379168.06
8929000250,363819.44
5538300120,396515.66
2223069120,458760.34
1652500060,1680634.4
8564500240,402514.16
3629700120,602936.25
3943600070,416819.75
4171200025,292857.9
2425049063,4054343.5
9828701650,391063.56
3581000340,358883.97
8100900015,394237.47
2125059161,1179067.2
304000380,213407.34
8146200070,1469685.4
686530170,558672.4
2917200645,478623.4
9547200530,742283.94
2122059199,363874.25
1150000740,661723.2
5706200060,294265.56
9265410010,237171.73
4083800555,504229.03
6152900332,351865.3
2520900301,223764.88
9828200790,480334.97
1657530180,283690.1
7471900045,273687.5
9828200460,420175.47
1775900140,447839.22
6139800430,445972.88
7214400005,507230.88
5332200026,543530.0
9510970300,812988.0
2540830020,427021.9
3392100140,188782.92
1326069191,349690.88
2125059112,1167854.0
859000022,325303.3
8854100350,650368.44
121059007,234274.72
7977201707,494653.7
3859900060,2914452.5
8815400735,758637.7
705700530,334514.03
6600780130,373691.72
6378500105,408417.94
8143000310,455987.06
2877102330,650383.94
3526039074,606465.0
2115510300,251683.64
3024059014,1845900.4
2141330360,572077.44
546000400,486517.78
2071500011,427841.25
7972000240,218389.64
7016200460,447213.53
6204200180,424116.0
1552100135,1251761.2
88000173,441738.7
2581900235,787615.8
9211500560,222150.8
621069218,424465.6
1321970240,283645.44
798000630,334301.3
421000285,285858.12
2824600180,785340.2
3832051140,322590.8
1237500105,698820.4
8802400906,262974.3
3166900270,422541.9
3682000060,399893.97
5469700020,286828.62
1245001820,593302.75
9547205660,660744.5
7974700122,709980.25
7550801225,541282.94
1099950050,785779.94
1402900460,322316.8
7636800041,1236980.8
2115720270,248677.42
8651441750,194398.84
3904100035,273833.16
8815400020,577400.2
3303860590,465525.06
5427110040,1033250.1
1782000160,337852.2
6204420290,478639.84
3995700245,281156.12
7955040130,435439.62
1442880650,534409.75
8833510230,872149.8
7283900551,437899.94
4396000180,252781.98
7504021310,708634.8
322059264,287274.3
3654800040,282701.3
2767704777,506671.03
3278602190,330305.75
3236500220,505922.12
3410600100,308065.84
629410180,750448.8
3352402250,140552.7
4363700304,339716.4
7237550130,1251705.1
9808590210,1317048.1
8074200175,263341.0
3463400330,447674.38
6306400140,756705.5
8564950250,518171.72
5381000070,214227.69
9826700697,476871.56
8132700190,444832.78
7943000020,186902.84
9547204675,553325.44
4112100101,485413.38
727500030,619165.9
114101426,356979.22
9274202005,751499.5
1193000380,842857.3
3039000020,453735.28
7852170130,683383.25
2624079010,567583.8
4137010540,290295.5
7576200012,774289.1
1138020020,334771.56
3969300030,196128.62
898000200,219708.02
5153100030,312283.97
5104532030,503103.6
4406000050,215651.7
9274203390,611050.2
8682290360,463735.78
6928600330,248793.89
4139680070,878038.4
6844702690,461658.78
2154970020,2071288.9
4385701285,1114393.1
2426059071,594680.44
2867300160,492200.12
9512500720,521326.66
1773101020,319070.97
8687800100,279824.53
3627800050,1367704.4
1604600227,282659.8
3300701170,416508.22
9250900111,476709.7
7015200790,603827.56
1311100490,240237.19
2469000010,924799.5
1982201596,564855.25
1862700290,331431.28
2586800270,287299.78
9528102772,471694.9
5490210200,450303.9
6669080020,413557.5
179003055,211076.2
1860600535,725021.2
1592000130,607205.75
3905040170,532915.5
9320500080,259123.53
9276200850,463288.88
224069114,620006.75
2260000340,578365.2
5096300130,401031.7
3432500215,360349.75
2600000050,671412.8
8856003839,229044.23
2492200435,384447.38
7855900110,1088583.4
6806100250,308471.53
2770603523,553819.56
1370800515,1664354.1
2726049150,474072.0
1226059161,582233.0
1068000375,3138902.0
9528104109,441288.56
5126310060,499721.4
1951820070,546628.2
1545805980,372902.47
9464700340,895720.0
4319200675,890989.0
7518500885,540966.06
7852020620,500446.34
869700370,353255.28
8643000190,263065.12
8902000267,578384.5
7972602435,263256.88
2050100210,840981.7
6705120540,447976.75
2767601390,608661.56
4141000490,1090533.8
9345400350,772729.7
3222079162,335309.3
7789000120,245619.02
6646200770,695113.5
6666800180,821686.8
1725800280,462654.84
6117500460,1102693.4
5470100220,231688.69
5457300478,481921.16
7550800195,570695.56
7787050180,577819.4
6204430250,513552.2
7640400250,502044.38
624110920,806959.8
3629920140,383916.84
7173700518,644379.9
3210200395,219693.14
2473480560,392039.66
2623089141,492912.25
1423800080,216787.67
2076400050,300855.44
3832060120,319904.9
7702600930,408396.12
5101404555,397742.0
3723800415,382108.75
3356403400,218514.86
9214400125,519939.4
1797500530,532483.2
9551201660,1120747.4
3878900815,350725.22
1760650280,338679.3
5466410030,260852.94
6388930620,585260.9
2331300395,807557.94
9412700160,290553.38
871001611,595164.94
3142600120,578835.3
3995700220,338990.8
2310000280,282564.4
8039900400,386612.94
7504021510,691971.75
1959700445,1689203.8
1556200155,585413.9
3629960590,414914.1
259000240,476295.72
662440020,401038.2
3123049142,536516.75
321100260,732892.0
6840701095,634520.4
3738900165,389006.56
4427100130,395635.56
9238500100,464839.2
6145601810,369448.7
2570300090,363541.28
4017600010,501572.03
1005000220,378755.34
1257202120,495384.0
9527000490,489234.06
8691400080,712416.56
1726069084,448023.3
248000240,200525.77
6113400046,343183.4
2130702350,374329.47
920069052,269072.0
6071300160,555541.44
1623049041,141932.56
9268200285,351008.3
1843100520,369120.12
2887700826,592657.5
9122000385,537961.06
9475700220,378068.22
2804600005,775876.1
2896400300,378297.25
5015000180,730241.56
3630220180,807458.6
8832900780,539510.06
1568100300,472433.22
8718500610,403148.03
4147200140,1123009.2
1973700030,1013992.2
8862000075,178283.19
9320990110,279292.12
1151100035,426236.25
2011000010,229566.02
1651500060,1114063.8
446000190,738491.56
2344300220,866001.7
523049195,219947.86
9191200015,630627.44
7942601410,746444.56
7137800300,211680.97
7853300280,534251.8
6654700240,329910.34
569000050,588089.2
3584000180,230666.6
2026079055,312952.1
8898700880,285992.53
5075400150,604720.25
8731981360,353570.75
4222500020,224671.52
7996720050,602016.94
4077800094,619729.5
6446200365,644038.25
2824089053,537643.56
1311800220,220723.66
3522049063,693840.5
1721801280,186727.34
6131600240,196531.75
7202310040,632969.5
1123059125,543986.3
646910160,241266.25
5630500005,382455.84
3342100785,270124.88
9547205610,640945.25
1773100123,290736.6
3353400092,300435.7
217500015,375531.25
3649100031,410611.22
7896300150,289753.12
623049185,247331.64
1773100430,341340.5
1781500220,864471.0
3395380200,233259.45
2424059170,3271162.0
4389200765,1632889.6
1543000060,486087.4
6154900005,645425.44
2902200240,464870.7
1442880640,538451.75
8562770490,553177.2
2768300655,568071.75
3432501315,305302.53
5035300570,718208.2
3626039028,479041.7
3876540780,236490.1
327000100,1030987.2
7551300065,485528.66
1312920060,237952.0
2215901230,273173.53
6306800010,443025.44
2767700022,486296.97
5589900610,522659.8
4320200020,730964.06
5249804655,643107.8
9238500480,479501.97
3885806565,1093692.8
7905200205,438018.16
5727500102,323397.25
3585220070,406778.3
2078500210,540320.06
1839920050,403390.3
534000080,323294.56
856000255,530833.3
4141010110,1560265.8
9558040820,554903.4
7768700315,1270769.2
2796100640,293511.9
1922059010,215000.12
3448000542,275360.97
3883100220,280256.12
7237301210,266256.2
3893100456,927381.06
9578501110,363214.8
6145601995,445402.47
4024100120,309456.25
8899000050,341425.16
3396820010,580554.6
6749700117,381799.12
1954400060,505956.38
3303970100,740897.75
2540850070,442711.62
3797000745,410111.47
7883603700,262686.3
3438501452,422446.8
3530210260,684204.25
3598600049,171323.94
731500170,357362.78
7129304375,169225.75
263000006,417295.06
7212660560,309409.94
1112700010,408616.22
3420069060,566813.56
2473000470,416467.72
8691390980,726220.44
6184700100,445039.0
4476400275,321858.84
2968801240,263018.22
1529300160,432206.34
7640400070,618487.8
7016100380,485191.7
2172000890,473151.5
4035900015,716821.1
9528104660,1015485.4
507100005,372975.72
2783100160,382737.88
3629921140,846458.0
1099750610,237105.02
1330300451,1163011.4
